file,rule_id,action,old_for_each,new_for_each,missing_vars_covered,status_was
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.long_term_retention_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.geo_redundant_backup,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.ad_authentication_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.tde.status.check,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.multi_az_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server_configuration.db_option_group_insecure_extensions_not_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_cluster_audit_logging_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_sg_no_0_0_0_0_ingress_on_db_ports,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.defender.pricing.tier.check,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.auditing_retention_90_days,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.db_cluster_snapshot_cross_region_copy_encrypted,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.paas_lightsail_database.paas_db_public_access_disabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.audit.retention.check,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.unrestricted_inbound_access,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_parameter_group_insecure_features_disabled_where_applicable,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.cluster.public_access,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.cluster.audit_logging,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.cluster.encrypted,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.workspace.data_analytics_workgroup_query_result_encryption_enabled,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_parameter_group_require_ssl,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.integration_runtime.data_catalog_dev_endpoint_role_least_privilege,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_endpoint_authz_rbac_least_privilege,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.workspace.data_analytics_catalog_cross_account_sharing_restricted,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.workspace.data_warehouse_subnet_group_private_subnets_only,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_cluster_private_networking_enforced,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.integration_runtime.data_catalog_dev_endpoint_encrypted,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_snapshot_cross_region_copy_encrypted,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_endpoint_authz_no_anonymous_access,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_cluster_audit_logging_enabled,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_snapshot_encrypted_at_rest_cmek,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_hsm_only_approved_hsm_endpoints,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_analytics_parameter_group_tls_required,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_cluster_tls_min_1_2_enforced,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.cluster.automated_snapshot,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_snapshot_not_publicly_shared,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_endpoint_access_tls_required,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.workspace.data_analytics_catalog_rbac_least_privilege,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_hsm_client_cert_trusted_issuer,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_parameter_group_logging_enabled_where_supported,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.cluster.maintenance_settings,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.workspace.data_analytics_catalog_metadata_encryption_enabled,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.workspace.data_analytics_workgroup_allowed_data_sources_allowlist,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_hsm_keys_in_hsm_only,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_endpoint_access_private_only,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.integration_runtime.data_catalog_dev_endpoint_no_public_access,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_hsm_client_cert_key_length_minimum,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_analytics_parameter_group_logging_enabled_where_supported,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.workspace.data_analytics_subnet_group_private_subnets_only,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_endpoint_access_allowed_cidrs_minimized,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.workspace.data_analytics_workgroup_network_access_private,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.workspace.encryption_enabled,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.cluster.automatic_upgrades,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_hsm_configuration_present,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_hsm_client_cert_not_expired,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_cluster_admin_access_least_privilege,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.synapse.sql_pool.data_warehouse_cluster_encryption_at_rest_cmek,UPDATED,azure.synapse.list,azure.synapse.workspaces.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.file_share.data_protection_fileshare_kms_key_policy_least_privilege,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.blob.soft.delete.enabled,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.encryption.with.customer.managed.keys,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.smb.minimum.version.enforcement,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,"azure.storage.bucket.cross.region.replication,.azure.compute.ebs.public.snapshot,.azure.sql.instance.no.public.access,.azure.aks.endpoints.not.publicly.accessible,.azure.virtual.network.endpoint.for.ec2.enabled,.azure.storage.account.level.public.access.blocks,.azure.awslambda.function.not.publicly.accessible,.azure.hdinsight.cluster.master.nodes.no.public.ip,.azure.compute.instance.public.ip,.azure.sql.snapshots.public.access,.azure.search.service.domains.not.publicly.accessible,.azure.synapse.cluster.public.access,.azure.awslambda.function.inside.vpc,.azure.compute.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.azure.database.migration.instance.no.public.access,.azure.machine.learning.notebook.instance.without.direct.internet.access.configured,.azure.automation.managed.compliant.patching,.azure.sql.cluster.default.admin,.azure.sql.instance.default.admin",UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.data_protection_bucket_require_tls_in_transit,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.snapshot.data_protection_encrypted,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.data_protection_bucket_cmk_cmek_configured,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.soft.delete.configuration.check,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.geo_redundant,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.disk.data_protection_volume_cmk_cmek_configured,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.readonly.lock.check,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.access.keys.rotation.check,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.readonly.lock.compliance.check,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.shared.key.access.disabled.check,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.infrastructure.encryption.enabled,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.cross.tenant.replication.disabled,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.file_share.data_protection_fileshare_snapshots_enabled,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.private.endpoint.presence.and.configuration.check,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.secure_transport_policy,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.https.traffic.only.check,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.accounts.private.endpoints.verification,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.data_protection_bucket_policy_no_wildcards_on_actions_or_principals,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.encryption.at.rest.with.cmk,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.file_share.data_protection_fileshare_private_network_only,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.data_protection_bucket_notification_destination_encrypted,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.data_protection_bucket_policy_deny_unencrypted_puts,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.sas.policy.compliance.check,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.snapshot.data_protection_not_public,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.smb.channel.encryption.in.transit,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.redundancy.check.geo.redundant,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.secure.transfer.enabled,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.default.network.access.rule.set.to.deny,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.public.network.access.disabled,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/storage/storage.checks.yaml,azure.storage.account.default.to.microsoft.entra.authorization.enabled,UPDATED,azure.storage.list,azure.storage.storageaccounts.list,0/1,FIELD_MISSING
